symbol1	symbol2	score	gene1	gene2
ATRX	TP53	1.70331160277664	546	7157
H2BC8	RECQL5	1.70330895642441	8339	9400
H2BC8	KAT8	1.70330895642441	8339	84148
DAXX	H4C3	1.70330859198885	1616	8364
EYA2	ARID1A	1.70329129545209	2139	8289
CUL5	H4C5	1.70324194511428	8065	8367
H2AC7	RAD18	1.70316442710595	3013	56852
SMC5	RAD18	1.70316442710595	23137	56852
HDAC1	YY1	1.7031464242609	3065	7528
PARP1	NADSYN1	1.70312756434633	142	55191
H2BC5	XPC	1.70307247224751	3017	7508
RRM2	CCNB1	1.70306279505391	6241	891
H2BC3	POLE3	1.70300927378093	3018	54107
EP300	HDAC3	1.70291176481102	2033	8841
PMS1	RFC4	1.70290528175125	5378	5984
H2BC1	HDAC1	1.70290003808513	255626	3065
EME1	H2BC21	1.70287796530203	146956	8349
SPO11	H2AX	1.7028726293089	23626	3014
H2AZ1	ACTL6B	1.70287229034011	3015	51412
BRD1	KAT6A	1.70286231891077	23774	7994
ATRX	WRN	1.70285858327571	546	7486
COPS6	CUL3	1.70277737224179	10980	8452
SAP18	POLE2	1.70273509293123	10284	5427
PMS2	BRCA1	1.70270243413464	5395	672
ATF2	H2BC14	1.70256120376326	1386	8342
H2BC5	TOP3B	1.70251784340597	3017	8940
EHMT2	COPRS	1.70247270223616	10919	55352
MSH3	H2BC9	1.7023761552926	4437	8345
NSD3	YEATS4	1.70237487534512	54904	8089
TP53	KAT6A	1.70233427584829	7157	7994
CLK2	UBE2I	1.70231869618676	1196	7329
SAP18	ISY1	1.70229454669383	10284	57461
NSMCE1	MDC1	1.70226929220661	197370	9656
KDM5C	MORF4L2	1.70221530254429	8242	9643
ERCC2	ATF7IP	1.70221530252842	2068	55729
COPS5	H2AC13	1.70221249375919	10987	8329
ARID2	H2AZ1	1.70219872338518	196528	3015
HES1	JAK2	1.70215412613429	3280	3717
MUS81	H2BC8	1.70209587492926	80198	8339
WDR77	KDM8	1.70201513826835	79084	79831
CSNK1E	RAD54B	1.70199683125719	1454	25788
KAT2A	H4C14	1.70199484385898	2648	8370
EHMT2	KDM1A	1.70193109547781	10919	23028
SUMO1	ARID5B	1.70188582912964	7341	84159
SIRT1	DCLRE1B	1.70187652616086	23411	64858
WEE1	YEATS4	1.70184387648492	7465	8089
RASAL2	CDC25C	1.70172239040471	9462	995
HCFC1	KMT2B	1.70170843452421	3054	9757
TFPT	PHF21A	1.70169883224631	29844	51317
H3C14	SETD1A	1.70169419221292	126961	9739
ERCC1	TCEA1	1.70168491264641	2067	6917
RNF111	MVP	1.70168491264641	54778	9961
ATM	PER3	1.70162103230297	472	8863
NBN	RECQL5	1.70156495748539	4683	9400
GPS1	SAP130	1.70155045400183	2873	79595
MPG	RAD23B	1.70155019709906	4350	5887
BRD8	H2BC1	1.70154987558971	10902	255626
FANCA	SMARCA4	1.7015458205739	2175	6597
ERCC5	TAF10	1.70154161075803	2073	6881
RAD21	H4C3	1.70150435218966	5885	8364
DDB1	RBBP4	1.70147406719264	1642	5928
LIG1	POLR2H	1.70135463451647	3978	5437
PHF8	TRIP12	1.70131602836877	23133	9320
UBC	RNF8	1.70126188913436	7316	9025
TADA2A	SUPT3H	1.70123812904372	6871	8464
ERCC2	ELL	1.70123592024118	2068	8178
RAD51	BUB1B	1.70116348710157	5888	701
COPS6	NUDT1	1.7011507480942	10980	4521
GTF2H3	TCEA1	1.70102054790209	2967	6917
POLE	TCEA1	1.70102054790209	5426	6917
USP43	SFN	1.70100834600758	124739	2810
JMJD6	SMARCD2	1.70099432514803	23210	6603
FANCG	ABRAXAS1	1.70097720340541	2189	84142
CSNK1D	MDM2	1.70095517493656	1453	4193
BCAS2	ISY1	1.70095388318655	10286	57461
MORF4L1	H2AZ2	1.70093433919626	10933	94239
TRIM28	UBE2I	1.70092466553827	10155	7329
SUMO3	RNF8	1.70085336307434	6612	9025
CHAF1A	SUMO3	1.70085336305054	10036	6612
CHEK2	NSD3	1.70082972317656	11200	54904
KDM6A	OGT	1.70078485901289	7403	8473
H2AC17	CHD1L	1.70076479227066	8336	9557
MEN1	DPY30	1.70070417520179	4221	84661
LIG1	POLR2F	1.70069351028449	3978	5435
H2BC1	XRCC1	1.7006908980328	255626	7515
H2BC1	MRGBP	1.7006908980328	255626	55257
TINF2	TOP3A	1.70068883587803	26277	7156
H2AC1	RAD18	1.70067106252955	221613	56852
ERCC5	POLR2K	1.70064721870459	2073	5440
NCAPD3	XRCC3	1.70061103111379	23310	7517
SMC6	SMARCA5	1.70056769341537	79677	8467
MNAT1	RPA2	1.70055337148738	4331	6118
KAT5	BRD1	1.70053285543544	10524	23774
PDS5A	KDM5A	1.70051612640821	23244	5927
KMT5B	YWHAZ	1.70050644990489	51111	7534
PBRM1	SMARCAD1	1.70042890230662	55193	56916
CETN2	H2BC1	1.70040691674687	1069	255626
GTF2H4	TCEA1	1.70036248262075	2968	6917
H3C14	TBL1X	1.70034285974137	126961	6907
H2AC17	ASCC2	1.70027466791081	8336	84164
EHMT2	H3C2	1.70027033193922	10919	8358
POLD3	TINF2	1.70024782821576	10714	26277
KMT2A	KAT8	1.70023830176497	4297	84148
MAD2L2	FTO	1.70021736909399	10459	79068
CHD3	UROD	1.70013185202163	1107	7389
H2BC1	XPC	1.70012408870744	255626	7508
BRCA1	H2AC4	1.70007052286944	672	8335
LIG1	POLR2G	1.70003861430318	3978	5436
MSH6	RAD9A	1.70001620600662	2956	5883
CDK4	CCNA2	1.69997951340468	1019	890
SMG6	HDAC8	1.69993025272867	23293	55869
CUL5	H4C8	1.69985755138202	8065	8365
H2BU1	DMAP1	1.69984734602969	128312	55929
BARD1	MDC1	1.69976459745838	580	9656
ANKRD28	TNKS	1.69975456549902	23243	8658
MSH2	RAD1	1.69974673047577	4436	5810
RAD17	RFC1	1.69969761621313	5884	5981
SHPRH	RBBP7	1.69966078983892	257218	5931
GTF2H3	XPA	1.69961417717067	2967	7507
H2BC1	EP400	1.69956184697611	255626	57634
CCND1	KAT2B	1.69955939729214	595	8850
LIG1	POLR2C	1.69955144540431	3978	5432
MDM4	RB1	1.69954938972547	4194	5925
REST	H2BC11	1.69954583908041	5978	8970
NCAPG	XRCC1	1.69946780652872	64151	7515
ABL1	MDM4	1.69942154128936	25	4194
CDKN1B	YWHAB	1.69939022561268	1027	7529
UBA2	CHEK1	1.69935340736176	10054	1111
POLR2I	ELL	1.69932649194715	5438	8178
RIF1	UBE2V2	1.69931819311305	55183	7336
ERCC2	POLD2	1.69931764136546	2068	5425
PCNA	RMI1	1.69928967627014	5111	80010
HDAC1	MEN1	1.69917347027351	3065	4221
KDM1B	MDC1	1.69914098962461	221656	9656
MORF4L1	HDAC1	1.69903615368616	10933	3065
SMC2	H3C14	1.69901723889829	10592	126961
PAX3	NCOA1	1.69900689487921	5077	8648
GTF2H4	XPA	1.69895182072116	2968	7507
TINF2	PPP6R3	1.69894127025825	26277	55291
CSNK1D	KMT5A	1.6989257458177	1453	387893
MAPK8	H2AC18	1.69891528667103	5599	8337
TERF2	XRCC5	1.69890546745185	7014	7520
MSL3	PRKDC	1.69885885393331	10943	5591
DNTT	CUL3	1.69884799518613	1791	8452
SUMO1	PER3	1.69881326673395	7341	8863
H3C15	SETDB1	1.69880031652139	333932	9869
MRE11	RECQL5	1.69875239914055	4361	9400
LIG1	POLR2L	1.69874695314719	3978	5441
RBBP7	H4C2	1.69861070890576	5931	8366
MCRS1	AXIN2	1.69854470975144	10445	8313
TERF2	SMC3	1.69852842722315	7014	9126
H2AC1	HDAC3	1.69850775022807	221613	8841
CHD4	PARP1	1.69846685694103	1108	142
CEBPA	VPS72	1.6984507184091	1050	6944
MSH4	RPA2	1.6983618061472	4438	6118
CDK7	CDKN1B	1.69828640498429	1022	1027
RNF168	USP10	1.69824439518807	165918	9100
H2BU1	YEATS4	1.69823632934776	128312	8089
HDAC1	SMARCA2	1.69822181956137	3065	6595
DUT	SMARCB1	1.69821791138123	1854	6598
ATF2	H2BC15	1.69820151410902	1386	8341
SFN	PIK3C2B	1.69819816917391	2810	5287
SHPRH	H2AC4	1.69814439935725	257218	8335
H2AC4	ARID5B	1.69814439927006	8335	84159
ERCC4	TCEA1	1.69810685487675	2072	6917
XAB2	TCEA1	1.69810685487675	56949	6917
PIAS4	VHL	1.69802280001269	51588	7428
PIAS4	ATF7IP	1.69800916613492	51588	55729
PIAS4	KDM5C	1.69800916613492	51588	8242
CHD4	H4C11	1.69796289086842	1108	8363
PLRG1	TADA2A	1.69794467142053	5356	6871
TRRAP	KDM4A	1.69792946395908	8295	9682
GTF2H1	ELL	1.69792783097435	2965	8178
ERCC1	POLE	1.69789502483488	2067	5426
ERCC1	GTF2H3	1.69789502483488	2067	2967
H2AC1	BRD7	1.69786237068822	221613	29117
HMGN1	REST	1.69776432063402	3150	5978
RBBP7	H4C1	1.69774366655716	5931	8359
PAXIP1	DYNC2H1	1.69773768256937	22976	79659
UBE2L6	TRIP12	1.69770942636566	9246	9320
ACTR5	H4C1	1.69768003968379	79913	8359
CHEK1	UBE2T	1.69764690209106	1111	29089
NSD1	H2BC21	1.69763589556487	64324	8349
NCAPH2	BRIP1	1.69763491709719	29781	83990
PBRM1	ARID1A	1.69757746655445	55193	8289
POLG2	PARP1	1.69757190322887	11232	142
RFC3	BLM	1.69757091221691	5983	641
HDAC1	STAT3	1.69750629150595	3065	6774
CCND1	ARID5B	1.69750438003062	595	84159
KAT5	SDHC	1.69749026616833	10524	6391
ERCC8	TCEA1	1.69747544758306	1161	6917
KDM5B	MBD3	1.69741989437307	10765	53615
DNMT1	CUL4B	1.69741909678782	1786	8450
TONSL	H2AC17	1.69740382957905	4796	8336
POLK	RAD51	1.69733266417424	51426	5888
BRCA1	H2AC20	1.69732928629579	672	8338
DDB1	ERCC6	1.69727882325108	1642	2074
WDR48	WRN	1.69722957135784	57599	7486
ERCC1	GTF2H4	1.6972273892596	2067	2968
GTF2H3	POLE	1.69721892393991	2967	5426
SIRT6	POLD2	1.69715400764177	51548	5425
KDM6A	CDC16	1.69713543926617	7403	8881
NEIL3	H2BC10	1.69706858522614	55247	8346
UBE2V1	ASCC2	1.69701054826809	7335	84164
BAZ1A	SMARCA2	1.69700430673121	11177	6595
MPG	RFC4	1.69691763889201	4350	5984
SAP18	SUFU	1.69680768765382	10284	51684
DNMT1	WT1	1.69680035595468	1786	7490
POLR2J	RECQL5	1.69675918040849	5439	9400
ERCC8	COPS7B	1.69675704570245	1161	64708
EHMT2	H4C9	1.69674722338647	10919	8294
NCAPD3	CDC25B	1.69669229228827	23310	994
XAB2	XPA	1.69668139600431	56949	7507
HUS1	SIRT6	1.69667781976358	3364	51548
BCAS2	AQR	1.69666902559158	10286	9716
H4C15	CUL5	1.6966295294374	554313	8065
TRRAP	DOT1L	1.69662494588339	8295	84444
RAD9B	APEX1	1.69660595190967	144715	328
POLR2K	ELL	1.6965563132147	5440	8178
DAXX	PAX3	1.69655505993821	1616	5077
GTF2H4	POLE	1.69654920197016	2968	5426
PIAS4	YEATS2	1.69651645693592	51588	55689
ENY2	KAT2B	1.69651068202529	56943	8850
XPC	H2AC11	1.69650741841789	7508	8969
KDM5B	SMARCC2	1.69648192944396	10765	6601
TRIM28	UBA1	1.69646683340341	10155	7317
RBBP5	KAT8	1.69640271849458	5929	84148
MYBBP1A	RIOX2	1.69638710306211	10514	84864
DDB2	ERCC5	1.69633899944138	1643	2073
KMT2A	H4C1	1.69630378949594	4297	8359
SMARCD2	TP73	1.69628845831816	6603	7161
POLD4	TERF2	1.69628027159647	57804	7014
TONSL	SIRT6	1.69620479481046	4796	51548
JMJD6	UBE2B	1.69615797278445	23210	7320
CHD4	H4C5	1.69614783819718	1108	8367
DNMT3A	SUV39H1	1.69613032195491	1788	6839
H3-4	KAT2B	1.6960872372457	8290	8850
WDR5	HDAC1	1.69606499913775	11091	3065
ERCC8	XPA	1.69604582208955	1161	7507
CHEK1	RAD1	1.69598055918615	1111	5810
GTF2H1	POLD2	1.69597993281378	2965	5425
PHF8	BRPF3	1.69592934519108	23133	27154
SETD7	H2AC20	1.69592502271929	80854	8338
ATM	TTI2	1.69592475637025	472	80185
ARID4A	CCNA2	1.6959243952671	5926	890
CCNA2	EXO1	1.69592439525126	890	9156
DDB2	CLSPN	1.69580387136256	1643	63967
NSD3	H2BC8	1.69577707203556	54904	8339
CHAF1A	WRN	1.69574264523717	10036	7486
WDR48	VBP1	1.69573846676918	57599	7411
DNMT3A	TERF2IP	1.69571478633671	1788	54386
ERCC6	ATRX	1.69568887149954	2074	546
MLH3	HDAC2	1.69568887149954	27030	3066
APEX1	KMT2D	1.69568887149954	328	8085
APEX1	KMT2C	1.69568887149954	328	58508
ATRX	SMARCA2	1.69568887149954	546	6595
POLD3	ERCC2	1.69563119553776	10714	2068
H2AC8	LIG3	1.69563073348307	3012	3980
PARP2	H2AC8	1.6956307333247	10038	3012
HDAC10	KAT2B	1.6956216945463	83933	8850
ARID2	SMARCA2	1.6956088406693	196528	6595
CDK2	BRCA2	1.69556935684242	1017	675
CHD4	DNMT1	1.69555435157933	1108	1786
PRMT5	SMARCA4	1.69554607151586	10419	6597
ABL1	MSH4	1.69549769593713	25	4438
DAXX	H4C12	1.69548980384878	1616	8362
DAXX	H4C2	1.69548980384878	1616	8366
ARID4A	CCNE1	1.69546466215811	5926	898
MNAT1	RB1	1.69540221717146	4331	5925
CDKN1A	MDM4	1.69538283564323	1026	4194
COPS7A	RAD17	1.69537901563319	50813	5884
SMARCD3	TBL1XR1	1.69536853936095	6604	79718
RAD50	RECQL5	1.69534388626636	10111	9400
PMS2	TP73	1.69530939288828	5395	7161
APC	MBD4	1.69527358784708	324	8930
ERCC1	TAF12	1.69526126055069	2067	6883
ITK	MET	1.6951203243634	3702	4233
SUZ12	MTA1	1.69507684665925	23512	9112
TAF9	SAP130	1.69507112299255	6880	79595
PDGFRA	STAT3	1.6949396996578	5156	6774
ERCC1	XAB2	1.69493875952815	2067	56949
SMARCB1	BRCA2	1.69490830139252	6598	675
NSMCE1	TP53BP1	1.69487576542262	197370	7158
ERCC6	TP53	1.69475296662364	2074	7157
EHMT2	H3C15	1.69471434654287	10919	333932
RFC2	TCEA1	1.69470144563138	5982	6917
TOPBP1	PIAS2	1.69469337351818	11073	9063
DNMT3A	H3C6	1.69468636336982	1788	8353
DNMT3A	H2BC8	1.69468636336982	1788	8339
H2AC17	BAZ1B	1.69464472832384	8336	9031
MPLKIP	RECQL4	1.69463342609003	136647	9401
PIAS4	BTAF1	1.69457354719642	51588	9044
USP43	RBBP7	1.69455945901128	124739	5931
RBBP7	H3C7	1.69455945899545	5931	8968
RBBP7	H4C13	1.69455945899545	5931	8368
JADE2	H3-4	1.69454835570774	23338	8290
MSH5	XRCC5	1.69454835570774	4439	7520
CREBBP	TP73	1.69454341554399	1387	7161
SMAD4	MAX	1.69443225779321	4089	4149
PIAS3	NCOA2	1.69441938557058	10401	10499
GTF2H2	TCEA1	1.69439974498156	2966	6917
RFC3	TCEA1	1.69439974498156	5983	6917
SHPRH	UBE2N	1.69438786860216	257218	7334
STK11	KDM4A	1.69438415950313	6794	9682
CDK7	POLD4	1.69436451199547	1022	57804
ERCC8	ERCC1	1.69429805922621	1161	2067
MET	CDH1	1.69429566676279	4233	999
GTF2H3	XAB2	1.69425337740987	2967	56949
ERCC4	GTF2H3	1.69425337732281	2072	2967
PES1	BRPF3	1.69422495784062	23481	27154
PLRG1	H4C1	1.69419972686712	5356	8359
HMGN1	H2BC9	1.6941700797428	3150	8345
AXIN2	H2BC9	1.6941700797428	8313	8345
MLH3	ATM	1.69412322109472	27030	472
WEE1	KDM5C	1.69412024032569	7465	8242
MECOM	NCAPH	1.69411664070861	2122	23397
POLL	H2BC21	1.69411644251285	27343	8349
PHF21A	TAF10	1.69408575121053	51317	6881
GATA2	KAT2A	1.69408528809439	2624	2648
SAP18	RBBP6	1.69402042752094	10284	5930
MDM4	YWHAH	1.6940172559513	4194	7533
ERCC6	HMGN1	1.69398580387995	2074	3150
RFC2	ATRIP	1.6939737945734	5982	84126
RAD1	NEIL1	1.69397117993806	5810	79661
LIG1	POLR2B	1.69395312110586	3978	5431
KANSL1	RBBP5	1.69391924864956	284058	5929
ASCC1	NCOA1	1.69388999189206	51008	8648
PRDM16	XPA	1.6938646602426	63976	7507
GATAD2A	PRDM16	1.69386466019513	54815	63976
PHF21A	YEATS4	1.69385320994329	51317	8089
TOPBP1	MSH6	1.69385267731924	11073	2956
MSH4	RPA1	1.69383274856483	4438	6117
CSNK1E	HES1	1.69377601837791	1454	3280
KPNA2	SMARCA4	1.69376304703224	3838	6597
EHMT1	H2AC17	1.69374809089296	79813	8336
SMARCD3	TBL1X	1.69369337342202	6604	6907
PRPF19	RPA2	1.6936797877967	27339	6118
RFC3	ATRIP	1.69367108177996	5983	84126
NCAPG2	CDC25A	1.69366535763819	54892	993
TSC2	HERC1	1.69362735170147	7249	8925
PIAS4	TOP2B	1.69362141323489	51588	7155
RAD21	H4C2	1.69361904636732	5885	8366
RAD21	H4C12	1.69361904636732	5885	8362
ERCC8	GTF2H3	1.6936106507391	1161	2967
ERCC8	POLE	1.6936106507391	1161	5426
MAX	SUDS3	1.69357883497545	4149	64426
GTF2H4	XAB2	1.69357443630869	2968	56949
ERCC4	GTF2H4	1.69357443630869	2072	2968
PARP2	ING5	1.69357443630869	10038	84289
PRKAR1A	SETD7	1.69356047939943	5573	80854
SLC25A13	PRDM16	1.69350812310803	10165	63976
KDM1B	H3-4	1.69349412150351	221656	8290
XRCC5	BRPF1	1.69349412145603	7520	7862
POLD3	SIRT6	1.69343032539788	10714	51548
UBA2	ERCC6	1.69339155580004	10054	2074
PRKCG	TOP2A	1.69338229715187	5582	7153
ATM	XRCC5	1.69331668324777	472	7520
POLI	UBE2N	1.69331190909141	11201	7334
ABL1	APBB1	1.69323634232802	25	322
GTF2H1	POLE2	1.69315393029699	2965	5427
CRY1	UBB	1.69303953663441	1407	7314
CREBBP	UBE2I	1.69301239142827	1387	7329
H2BC5	SIRT6	1.69297809503649	3017	51548
DDB1	KAT2A	1.69297699250084	1642	2648
POLE	CCNA1	1.69297357051078	5426	8900
GTF2H2	XPA	1.69294966960075	2966	7507
ERCC8	GTF2H4	1.69292969706621	1161	2968
ERCC5	POLR2D	1.6928713494452	2073	5433
RAD51	NABP2	1.69286553568627	5888	79035
SGF29	SAP130	1.69275968195261	112869	79595
BRD7	KPNA2	1.69271914914226	29117	3838
PRKCG	PIAS1	1.69268761251656	5582	8554
PMS1	TOP1	1.69267245412708	5378	7150
CHD4	H4C8	1.692650031821	1108	8365
MBIP	ING5	1.69260945699971	51562	84289
KMT2A	KMT2B	1.6925971374703	4297	9757
PPP6R3	BRCA1	1.69258938733271	55291	672
SMARCAD1	MTA3	1.69257770526116	56916	57504
WDR5	MAX	1.69253499692294	11091	4149
SIRT6	EHMT1	1.69252865676119	51548	79813
MDN1	H4C1	1.6924866991398	23195	8359
POLE2	TIMELESS	1.69247961690188	5427	8914
PRMT1	H4C14	1.69247634402838	3276	8370
ERCC3	TP53	1.69246130430056	2071	7157
ARID2	H2BC3	1.69245220548203	196528	3018
PARP1	H4C3	1.69242064483448	142	8364
ATM	NABP2	1.69236548177609	472	79035
H2AX	NHEJ1	1.69230851138169	3014	79840
MUTYH	RPA1	1.6922518620231	4595	6117
POLD3	GTF2H1	1.69223590560183	10714	2965
MNAT1	RPA1	1.69218345017512	4331	6117
BRMS1	RIF1	1.69212570425948	25855	55183
H2BC1	MORF4L2	1.69212520088518	255626	9643
TOP2A	CDC5L	1.69209119752897	7153	988
POLR2C	RECQL5	1.6920899945281	5432	9400
HUS1	MSH2	1.69208230403247	3364	4436
SIRT6	RAD9A	1.69208196858951	51548	5883
RUVBL2	POLR2B	1.69205248259996	10856	5431
TP53	MTA1	1.69189048741091	7157	9112
RAD9A	RFC4	1.69184001633204	5883	5984
RPA2	CCNH	1.69176751703558	6118	902
DUT	STAT3	1.6917258243538	1854	6774
DDB2	SUPT3H	1.69166007740674	1643	8464
BRCA1	DCLRE1A	1.69163865893671	672	9937
TFPT	CLOCK	1.69153199296793	29844	9575
TFPT	BRCC3	1.69153199296793	29844	79184
CETN2	PRMT6	1.69151621296644	1069	55170
ATM	DCLRE1C	1.69150224523565	472	64421
PCID2	RAD18	1.69149580145558	55795	56852
ERCC1	RFC2	1.6914829432976	2067	5982
CCNO	CDK1	1.69145343992751	10309	983
RFC1	TCEA1	1.69144978997892	5981	6917
DAXX	SETD1B	1.69137939091079	1616	23067
DAXX	H4C13	1.69137939091079	1616	8368
DAXX	H3C7	1.69137939091079	1616	8968
CIB1	SETDB1	1.69133656376569	10519	9869
CRY1	RPS27A	1.69126081641241	1407	6233
MORF4L1	KAT8	1.69125733825205	10933	84148
POLR2L	RECQL5	1.69125733825205	5441	9400
ERCC4	XAB2	1.69124681625437	2072	56949
CHEK1	FANCE	1.69120125024636	1111	2178
TINF2	WRN	1.69118077098434	26277	7486
ERCC1	RFC3	1.69117674316524	2067	5983
ERCC1	GTF2H2	1.69117674316524	2067	2966
KAT6B	UBE2I	1.69099832071297	23522	7329
H2BC8	CHD1L	1.6909932397322	8339	9557
KDM6B	RBBP5	1.69093000453337	23135	5929
CDC73	SPRTN	1.69080877798978	79577	83932
GTF2H3	RFC2	1.6907865699387	2967	5982
SETX	TFPT	1.69074608984512	23064	29844
NBN	UBE2B	1.69072018491616	4683	7320
ERCC8	ERCC4	1.69059513497917	1161	2072
BRWD1	STAT3	1.6905915498498	54014	6774
POLD4	TERF1	1.69055891194229	57804	7013
DR1	DMAP1	1.69051457679367	1810	55929
HDAC10	MDC1	1.69050705642664	83933	9656
GTF2H3	RFC3	1.69047938863435	2967	5983
GTF2H2	POLE	1.69047938856322	2966	5426
COPS7A	RBX1	1.69041263096974	50813	9978
H2AC8	XRCC1	1.69037344963414	3012	7515
WDR77	COPS3	1.69036670454638	79084	8533
PTPN11	CDC73	1.6903045766113	5781	79577
HLTF	H2AC17	1.69026800082085	6596	8336
ERCC1	RNF8	1.69026570590564	2067	9025
NCAPH	CCNA2	1.69024468574409	23397	890
GTF2H4	RFC2	1.69009671070502	2968	5982
CETN2	H2AC8	1.69007564729375	1069	3012
PARP1	H2BC4	1.6899757871572	142	8347
MNAT1	WEE1	1.68992791485767	4331	7465
FANCD2	H2AC6	1.68988237384465	2177	8334
PHF20	H3C1	1.68980019099827	51230	8350
RBBP4	SMARCA2	1.68978969214928	5928	6595
GTF2H4	RFC3	1.689788554601	2968	5983
H2AC8	XPC	1.68977903787427	3012	7508
TSC1	YWHAH	1.68977799216365	7248	7533
PMS1	MMS19	1.6897520212189	5378	64210
RNF168	TOP2A	1.68972039405024	165918	7153
ALKBH5	VCP	1.68970435035568	54890	7415
EYA1	RPA3	1.68966479579022	2138	6119
RPA3	UNG	1.68966479571122	6119	7374
TOP2A	UBE2I	1.68965727147472	7153	7329
H2AX	SMARCA2	1.68964597287071	3014	6595
H2BC1	DMAP1	1.68964399236848	255626	55929
RBBP4	H3C10	1.68963261339355	5928	8357
RBBP4	H3C12	1.68963261339355	5928	8356
SUMO2	MTA2	1.68963182315739	6613	9219
POLD2	TERF2IP	1.68952265224006	5425	54386
PARP4	CYLD	1.68950492707887	143	1540
MMS22L	RAD51	1.68947949709216	253714	5888
RAD21	H4C13	1.68947280493536	5885	8368
MYBBP1A	NOP10	1.68947138001612	10514	55505
H2BU1	REST	1.68946587810082	128312	5978
REST	KDM5C	1.68946587808502	5978	8242
KDM3B	H3-4	1.68942310128108	51780	8290
PHF8	XPC	1.68942275689196	23133	7508
SMARCAD1	RFC2	1.68941321906766	56916	5982
PADI1	TP53	1.6894076552434	29943	7157
CHD4	H4C15	1.68931233107764	1108	554313
H4C1	DCLRE1A	1.68930130693035	8359	9937
BARD1	XRCC5	1.68924526397287	580	7520
XRCC5	SMC6	1.68922368998946	7520	79677
COPS8	DTL	1.68917605364571	10920	51514
BRD8	ING5	1.68917605364571	10902	84289
NEIL1	CHD1L	1.68914703887959	79661	9557
ALKBH5	RECQL4	1.68914631709971	54890	9401
SMARCAD1	RFC3	1.68910409451615	56916	5983
UBC	USP10	1.68909650454229	7316	9100
RNF111	XPC	1.68906817499751	54778	7508
H2BC3	DOT1L	1.68902784012402	3018	84444
KDM2A	ATM	1.68897159972582	22992	472
PMS2	H2BC8	1.68896339678582	5395	8339
CREBBP	ATXN3	1.6888522701075	1387	4287
DNMT3A	H2AZ1	1.68880363965973	1788	3015
PES1	POLD1	1.68880159296205	23481	5424
RIF1	TOP3A	1.68878006839539	55183	7156
NSD2	BAZ1B	1.68876495979046	7468	9031
PAXIP1	ABRAXAS1	1.68874395473718	22976	84142
MSL1	MDC1	1.68871976162452	339287	9656
XRCC6	PCNA	1.688718029309	2547	5111
BRPF3	SAP30	1.68871147306327	27154	8819
NCAPH2	MBIP	1.68864560365105	29781	51562
POLR2D	ELL	1.68862997065818	5433	8178
RBM34	H2AC11	1.68862898202681	23029	8969
PCNA	XRCC5	1.68862578927805	5111	7520
MSH5	RPA3	1.68856518300199	4439	6119
RAD18	RAD51	1.68856469139926	56852	5888
CCNB2	NCAPD2	1.68852981355257	9133	9918
ING4	SUV39H1	1.68848311179668	51147	6839
MPG	H2BC8	1.68846448045911	4350	8339
PIAS3	MTA1	1.68842770922576	10401	9112
H3C14	NSD2	1.68830292854937	126961	7468
MRGBP	ING5	1.68826664202829	55257	84289
MAX	RECQL	1.68825770756792	4149	5965
BAZ1A	MAX	1.68825770752844	11177	4149
DDX11	SMC3	1.6882259863997	1663	9126
SMC1B	H2AX	1.68821502801356	27127	3014
ERCC1	RFC1	1.68818249953462	2067	5981
CHEK1	HUS1	1.68817978544811	1111	3364
APEX1	RPAIN	1.68817436633246	328	84268
DMC1	ATM	1.68814684727865	11144	472
HES1	KAT2B	1.68807553759202	3280	8850
GAR1	SAP30	1.68804424719332	54433	8819
NOP58	PRDM16	1.6880274541096	51602	63976
ATF2	H2BC12	1.68797388033887	1386	85236
UBE2A	BTAF1	1.68796887043883	7319	9044
H2BC1	YEATS4	1.6879552752805	255626	8089
PHF8	SETD1A	1.68795479662139	23133	9739
MORF4L1	UBE2N	1.68795090964319	10933	7334
INO80	H2AC20	1.68791723875537	54617	8338
NCAPH	H2AC20	1.68791723875537	23397	8338
KDM6B	ASH2L	1.68789367496319	23135	9070
SLC25A13	XRCC3	1.68788776141203	10165	7517
PIAS3	SETDB1	1.68787281648855	10401	9869
ERCC5	POLR2J	1.68786716299916	2073	5439
XAB2	RFC2	1.6877314306565	56949	5982
KPNA2	RECQL	1.68769112352902	3838	5965
EXT1	PDGFRA	1.68766856673751	2131	5156
CHAF1A	YWHAZ	1.68761120766661	10036	7534
PARP1	RPA4	1.68760901674325	142	29935
MECOM	PLRG1	1.68756906882992	2122	5356
EYA4	PRMT1	1.68754194113715	2070	3276
MAX	ACTL6B	1.6875277652543	4149	51412
DDX11	RAD21	1.68748364173423	1663	5885
GTF2H3	RFC1	1.6874754861156	2967	5981
BRD8	BRPF3	1.68747174806175	10902	27154
POLK	H3-4	1.68746855349722	51426	8290
GTF2H2	XAB2	1.68741991209192	2966	56949
ERCC4	GTF2H2	1.68741991207613	2072	2966
XAB2	RFC3	1.68741991207613	56949	5983
ATXN3	UNG	1.68741193097554	4287	7374
MSH2	RAD9A	1.68738732774313	4436	5883
SETD2	STK11	1.68737061462108	29072	6794
DNMT3A	SETDB1	1.68731084136851	1788	9869
KMT2A	ELL	1.68722171385041	4297	8178
MCRS1	BRMS1	1.68721412537839	10445	25855
FANCA	ZBTB32	1.6871684210224	2175	27033
NCAPH	H2AZ1	1.68715376132045	23397	3015
EP300	PRMT1	1.68712962378399	2033	3276
